resource_id,satellite_id,mission_id,timestamp,orbit_type,orbit_altitude_km,inclination_deg,current_battery_percent,solar_exposure_hours,eclipse_duration_hours,payload_count,payload_power_kw,communication_duration_minutes,communication_bandwidth_mbps,onboard_memory_used_gb,onboard_memory_total_gb,cpu_utilization_percent,temperature_celsius,mission_duration_hours,previous_power_consumption_kw,previous_battery_percent,remaining_battery_percent,power_consumption_kw,memory_after_mission_gb,health_score,mission_risk,memory_utilization_percent
133,SAT-0010,MIS-000133,2022-09-29 03:47:00,LEO,1167,81,99,3.9,2.33,2,2.65,112,357,328,512,77,49.8,22.5,4.92,99,69.1,4.92,328,72.4,MEDIUM,64.0625
134,SAT-0055,MIS-000134,2023-09-10 01:29:00,MEO,18571,58,93,6.82,3.15,4,4.53,42,146,315,512,67,46.9,8.44,5.57,93,77.6,5.57,315,82.8,LOW,61.5234375
135,SAT-0089,MIS-000135,2023-01-20 05:23:00,SSO,640,98,60,2.97,3.62,2,2.45,13,60,155,512,55,33.3,2.69,2.51,60,53.7,2.51,155,81.5,LOW,30.2734375
136,SAT-0010,MIS-000136,2023-01-22 12:23:00,MEO,16140,93,94,0.96,3.44,5,5.84,3,30,317,512,63,44.6,0.72,5.79,94,72.2,5.79,317,83.4,LOW,61.9140625
137,SAT-0100,MIS-000137,2023-01-23 19:35:00,GEO,35786,87,63,1.31,1.4,0,0.61,64,214,137,512,39,24.6,12.97,1.93,63,47.5,1.93,137,79.0,LOW,26.7578125
138,SAT-0076,MIS-000138,2025-01-23 13:46:00,LEO,839,38,88,4.43,2.4,5,5.58,31,114,382,512,72,52.3,6.32,6.11,88,67.4,6.11,382,71.2,MEDIUM,74.609375
139,SAT-0031,MIS-000139,2025-12-12 11:09:00,LEO,646,87,70,0.1,1.44,4,5.29,72,236,373,512,96,53.4,14.46,6.39,70,33.1,6.39,373,44.1,HIGH,72.8515625
140,SAT-0028,MIS-000140,2022-04-27 00:05:00,SSO,646,98,90,3.39,1.61,4,5.17,76,249,371,512,99,54.1,15.27,6.62,90,58.1,6.62,371,51.8,MEDIUM,72.4609375
141,SAT-0098,MIS-000141,2022-07-12 13:46:00,LEO,847,17,53,0.93,2.45,0,0.92,9,47,22,512,18,13.1,1.86,1.09,53,49.0,1.09,22,79.6,LOW,4.296875
142,SAT-0093,MIS-000142,2024-01-26 02:40:00,LEO,529,73,77,6.17,0.12,5,6.39,105,335,481,512,100,64.1,21.03,8.0,77,40.5,8.0,481,18.3,HIGH,93.9453125
143,SAT-0073,MIS-000143,2023-05-02 01:51:00,LEO,661,46,52,1.83,2.04,5,6.22,107,342,484,512,100,57.5,21.52,8.0,52,6.4,8.0,484,12.0,HIGH,94.53125
144,SAT-0092,MIS-000144,2025-05-06 12:02:00,LEO,654,8,53,2.98,2.01,6,6.68,40,140,430,512,100,63.6,8.02,7.27,53,23.5,7.27,430,22.1,HIGH,83.984375
145,SAT-0048,MIS-000145,2023-08-08 11:55:00,LEO,711,19,62,3.95,3.09,2,2.79,31,113,198,512,59,39.2,6.2,3.62,62,50.5,3.62,198,80.2,LOW,38.671875
146,SAT-0089,MIS-000146,2022-01-28 22:43:00,SSO,836,98,65,0.83,2.12,5,6.23,46,160,383,512,79,56.3,9.34,7.1,65,30.8,7.1,383,48.3,MEDIUM,74.8046875
147,SAT-0096,MIS-000147,2022-09-05 07:06:00,MEO,7187,50,58,0.5,2.65,0,0.59,98,316,190,512,57,28.4,19.77,2.2,58,34.4,2.2,190,73.8,MEDIUM,37.109375
148,SAT-0026,MIS-000148,2023-02-01 10:54:00,GEO,35786,15,99,3.25,2.14,3,3.77,14,64,222,512,54,34.3,2.98,3.96,99,87.3,3.96,222,94.9,LOW,43.359375
149,SAT-0092,MIS-000149,2023-12-24 23:45:00,SSO,525,98,78,1.39,3.81,2,3.02,82,266,263,512,79,40.1,16.41,4.58,78,49.3,4.58,263,75.1,LOW,51.3671875
150,SAT-0052,MIS-000150,2024-12-20 05:26:00,GEO,35786,42,91,7.98,0.79,6,6.67,71,234,481,512,100,65.9,14.27,7.97,91,63.7,7.97,481,25.4,HIGH,93.9453125
151,SAT-0093,MIS-000151,2025-02-24 12:24:00,MEO,16193,37,59,2.2,1.78,1,2.01,22,88,120,512,48,25.9,4.56,2.21,59,50.9,2.21,120,80.4,LOW,23.4375
152,SAT-0026,MIS-000152,2023-12-27 16:41:00,GEO,35786,23,72,3.84,3.13,6,7.31,118,376,500,512,100,60.9,23.75,8.0,72,28.7,8.0,500,13.7,HIGH,97.65625
153,SAT-0061,MIS-000153,2024-11-07 02:22:00,GEO,35786,49,53,6.53,3.67,1,1.37,31,114,133,512,39,30.2,6.32,2.23,53,52.1,2.23,133,80.8,LOW,25.9765625
154,SAT-0090,MIS-000154,2024-11-11 00:45:00,SSO,858,98,81,4.5,0.75,4,4.96,43,151,330,512,72,43.3,8.76,5.87,81,59.5,5.87,330,78.8,LOW,64.453125
155,SAT-0079,MIS-000155,2023-08-10 19:22:00,SSO,590,98,95,0.48,0.59,6,7.47,110,351,500,512,100,62.3,22.09,8.0,95,46.3,8.0,500,19.1,HIGH,97.65625
156,SAT-0044,MIS-000156,2024-05-28 22:54:00,LEO,561,85,94,1.39,3.87,3,3.95,95,306,362,512,97,51.8,19.11,5.97,94,57.6,5.97,362,55.4,MEDIUM,70.703125
157,SAT-0094,MIS-000157,2022-01-06 05:40:00,SSO,894,98,89,2.55,3.24,0,0.5,115,367,193,512,74,38.7,23.18,2.39,89,66.0,2.39,193,84.4,LOW,37.6953125
158,SAT-0012,MIS-000158,2024-09-04 22:35:00,LEO,671,63,74,0.86,0.01,2,2.46,83,271,264,512,76,44.9,16.79,3.97,74,46.4,3.97,264,69.7,MEDIUM,51.5625
159,SAT-0074,MIS-000159,2023-10-20 01:22:00,LEO,475,11,74,0.84,1.37,2,2.46,37,131,201,512,46,35.6,7.43,2.99,74,57.8,2.99,201,83.1,LOW,39.2578125
160,SAT-0056,MIS-000160,2023-04-03 14:21:00,LEO,739,70,68,5.84,1.06,4,5.12,50,171,326,512,73,47.4,10.12,5.97,68,47.7,5.97,326,68.7,MEDIUM,63.671875
161,SAT-0085,MIS-000161,2025-10-31 01:23:00,LEO,426,49,80,0.92,3.14,0,0.5,77,252,131,512,49,28.9,15.5,1.93,80,61.7,1.93,131,84.7,LOW,25.5859375
162,SAT-0060,MIS-000162,2024-02-07 05:03:00,LEO,675,49,84,0.69,1.38,5,6.17,20,80,344,512,86,54.1,4.05,6.6,84,55.7,6.6,344,57.4,MEDIUM,67.1875
163,SAT-0031,MIS-000163,2025-10-19 05:08:00,LEO,804,21,89,6.4,2.71,4,5.3,6,39,260,512,66,48.9,1.32,5.31,89,79.5,5.31,260,81.1,LOW,50.78125
164,SAT-0056,MIS-000164,2023-08-12 03:10:00,SSO,804,98,75,0.54,1.55,5,6.41,32,118,373,512,81,54.3,6.56,7.14,75,42.3,7.14,373,54.2,MEDIUM,72.8515625
165,SAT-0075,MIS-000165,2022-10-19 20:46:00,SSO,551,98,74,2.75,1.64,6,7.14,94,304,500,512,100,61.7,18.97,8.0,74,32.3,8.0,500,14.2,HIGH,97.65625
166,SAT-0043,MIS-000166,2023-11-23 23:59:00,LEO,886,95,94,2.49,3.37,6,7.39,4,34,376,512,78,54.6,0.98,7.75,94,67.2,7.75,376,65.4,MEDIUM,73.4375
167,SAT-0025,MIS-000167,2025-07-10 14:13:00,LEO,816,67,54,0.45,3.17,6,6.97,91,295,500,512,100,58.4,18.35,8.0,54,8.2,8.0,500,8.6,HIGH,97.65625
168,SAT-0032,MIS-000168,2022-04-07 07:50:00,MEO,16544,22,93,3.18,3.69,6,7.06,34,124,435,512,94,59.6,6.94,7.46,93,64.0,7.46,435,45.1,MEDIUM,84.9609375
169,SAT-0034,MIS-000169,2022-09-21 06:51:00,LEO,795,98,93,6.86,2.59,6,7.56,102,328,500,512,100,62.1,20.56,8.0,93,58.3,8.0,500,24.1,HIGH,97.65625
170,SAT-0029,MIS-000170,2024-01-06 03:22:00,GEO,35786,74,63,6.81,1.84,3,4.2,78,254,335,512,87,51.2,15.6,5.63,63,41.6,5.63,335,54.7,MEDIUM,65.4296875
171,SAT-0088,MIS-000171,2022-11-11 21:03:00,MEO,9529,7,69,5.69,3.57,2,2.46,40,142,214,512,62,32.1,8.14,3.07,69,61.6,3.07,214,84.6,LOW,41.796875
172,SAT-0038,MIS-000172,2024-01-26 15:12:00,SSO,877,98,95,6.53,1.37,5,6.49,6,39,335,512,79,54.9,1.33,6.56,95,80.8,6.56,335,69.9,MEDIUM,65.4296875
173,SAT-0072,MIS-000173,2023-06-12 14:18:00,LEO,882,39,71,7.3,3.79,6,7.16,32,118,428,512,90,57.1,6.58,7.97,71,48.5,7.97,428,45.3,MEDIUM,83.59375
174,SAT-0016,MIS-000174,2025-10-02 12:53:00,LEO,1049,19,93,1.56,0.48,0,0.5,113,360,199,512,64,28.2,22.69,2.46,93,68.1,2.46,199,87.3,LOW,38.8671875
175,SAT-0059,MIS-000175,2023-02-22 04:05:00,LEO,1132,73,50,1.41,2.54,2,2.83,12,56,168,512,40,33.3,2.4,3.15,50,38.3,3.15,168,75.3,LOW,32.8125
176,SAT-0052,MIS-000176,2025-06-03 15:03:00,SSO,519,98,83,0.11,1.29,5,5.87,65,215,429,512,86,57.1,13.04,6.89,83,45.2,6.89,429,45.8,MEDIUM,83.7890625
177,SAT-0040,MIS-000177,2023-05-02 11:33:00,LEO,446,21,58,2.7,3.55,4,5.0,56,188,345,512,87,53.8,11.21,5.97,58,30.6,5.97,345,47.2,MEDIUM,67.3828125
178,SAT-0003,MIS-000178,2023-05-08 04:53:00,LEO,1128,88,53,4.28,0.19,5,5.76,46,159,405,512,98,52.0,9.32,6.8,53,26.9,6.8,405,42.4,HIGH,79.1015625
179,SAT-0020,MIS-000179,2023-08-22 13:08:00,GEO,35786,15,58,2.16,2.42,0,0.66,51,175,104,512,33,25.3,10.39,1.62,58,47.5,1.62,104,79.0,LOW,20.3125
180,SAT-0067,MIS-000180,2023-08-11 09:58:00,LEO,819,73,65,5.51,1.92,3,4.21,7,41,225,512,44,31.4,1.43,4.13,65,58.4,4.13,225,83.3,LOW,43.9453125
181,SAT-0013,MIS-000181,2024-01-16 08:09:00,GEO,35786,12,73,6.99,3.41,0,0.81,57,191,109,512,42,29.3,11.41,2.12,73,69.4,2.12,109,87.7,LOW,21.2890625
182,SAT-0057,MIS-000182,2024-02-21 12:11:00,SSO,675,98,94,3.65,3.34,3,3.7,24,92,243,512,62,44.3,4.8,4.5,94,79.5,4.5,243,86.6,LOW,47.4609375
183,SAT-0076,MIS-000183,2025-11-06 21:25:00,SSO,592,98,96,0.23,2.74,6,6.96,74,243,498,512,100,66.2,14.87,8.0,96,52.6,8.0,498,17.3,HIGH,97.265625
184,SAT-0002,MIS-000184,2023-10-15 09:40:00,SSO,673,98,65,0.76,2.65,5,6.2,63,210,418,512,100,56.1,12.7,7.4,65,26.8,7.4,418,34.7,HIGH,81.640625
185,SAT-0061,MIS-000185,2025-12-15 05:22:00,SSO,751,98,91,0.4,0.89,2,3.17,40,140,191,512,53,35.8,8.03,3.9,91,69.8,3.9,191,87.9,LOW,37.3046875
186,SAT-0064,MIS-000186,2022-02-21 18:09:00,LEO,822,58,69,4.83,2.48,6,6.69,67,221,478,512,100,63.5,13.4,8.0,69,35.9,8.0,478,17.8,HIGH,93.359375
187,SAT-0099,MIS-000187,2025-10-10 02:26:00,GEO,35786,89,90,0.02,1.42,6,7.26,15,67,407,512,85,59.2,3.18,8.0,90,55.5,8.0,407,51.7,MEDIUM,79.4921875
188,SAT-0079,MIS-000188,2023-07-25 15:54:00,LEO,802,57,90,0.86,1.66,1,1.82,99,318,227,512,77,43.6,19.88,3.86,90,60.4,3.86,227,76.3,LOW,44.3359375
189,SAT-0056,MIS-000189,2025-11-07 15:23:00,SSO,590,98,88,1.03,1.55,1,1.83,83,271,215,512,63,40.2,16.76,3.45,88,62.9,3.45,215,84.9,LOW,41.9921875
190,SAT-0058,MIS-000190,2023-01-24 11:22:00,LEO,1016,37,85,6.89,2.85,6,7.3,62,208,471,512,100,63.2,12.54,8.0,85,56.7,8.0,471,27.9,HIGH,91.9921875
191,SAT-0098,MIS-000191,2024-10-22 23:12:00,MEO,14349,18,77,6.73,1.14,5,6.25,85,277,445,512,100,57.3,17.19,8.0,77,44.7,8.0,445,35.2,HIGH,86.9140625
192,SAT-0088,MIS-000192,2023-12-31 19:29:00,LEO,463,49,93,6.51,0.41,4,4.43,26,99,310,512,67,45.6,5.29,5.19,93,81.0,5.19,310,85.7,LOW,60.546875
193,SAT-0088,MIS-000193,2024-06-29 16:05:00,SSO,880,98,64,6.88,1.77,4,5.27,32,116,307,512,82,53.9,6.41,6.24,64,47.7,6.24,307,56.4,MEDIUM,59.9609375
194,SAT-0010,MIS-000194,2023-06-29 14:36:00,SSO,561,98,66,2.11,0.64,3,3.58,46,160,281,512,72,45.4,9.36,4.16,66,46.1,4.16,281,71.0,MEDIUM,54.8828125
195,SAT-0039,MIS-000195,2025-11-29 19:59:00,GEO,35786,11,100,7.66,2.08,2,2.73,94,303,293,512,80,44.2,18.92,4.46,100,82.3,4.46,293,82.9,LOW,57.2265625
196,SAT-0097,MIS-000196,2025-10-15 02:55:00,SSO,504,98,89,7.24,2.45,2,2.65,16,68,171,512,37,32.8,3.2,2.89,89,89.4,2.89,171,95.7,LOW,33.3984375
197,SAT-0067,MIS-000197,2024-12-28 03:28:00,MEO,12300,8,60,4.11,3.79,5,5.69,7,42,334,512,80,46.3,1.53,6.3,60,41.8,6.3,334,64.2,MEDIUM,65.234375
198,SAT-0090,MIS-000198,2025-06-21 17:19:00,GEO,35786,29,61,0.3,0.29,3,4.02,20,81,219,512,65,42.6,4.11,4.72,61,39.4,4.72,219,72.7,MEDIUM,42.7734375
199,SAT-0003,MIS-000199,2025-02-08 12:09:00,GEO,35786,87,54,4.68,2.8,0,0.76,87,281,147,512,60,28.9,17.43,2.26,54,40.4,2.26,147,76.2,LOW,28.7109375
200,SAT-0085,MIS-000200,2022-03-31 18:24:00,MEO,8602,1,59,4.37,3.84,6,7.4,90,290,500,512,100,66.6,18.05,8.0,59,21.3,8.0,500,3.9,HIGH,97.65625
201,SAT-0069,MIS-000201,2022-09-05 22:47:00,LEO,1166,85,61,6.81,0.57,3,4.21,42,148,259,512,65,38.7,8.58,4.88,61,48.2,4.88,259,79.3,LOW,50.5859375
202,SAT-0086,MIS-000202,2022-07-16 04:59:00,LEO,602,42,68,5.37,0.94,2,2.56,59,199,230,512,59,36.8,11.95,3.79,68,54.0,3.79,230,81.6,LOW,44.921875
203,SAT-0041,MIS-000203,2025-06-01 12:51:00,LEO,720,39,96,6.72,0.54,5,5.94,86,278,456,512,100,59.1,17.24,7.41,96,66.0,7.41,456,39.4,HIGH,89.0625
204,SAT-0018,MIS-000204,2023-07-27 03:35:00,LEO,1041,70,87,5.05,3.25,0,0.85,11,54,29,512,32,24.9,2.27,1.12,87,90.8,1.12,29,96.3,LOW,5.6640625
205,SAT-0076,MIS-000205,2024-04-27 14:18:00,LEO,913,22,89,1.91,3.86,4,4.41,49,167,327,512,85,48.5,9.82,5.51,89,62.9,5.51,327,67.5,MEDIUM,63.8671875
206,SAT-0063,MIS-000206,2023-11-07 00:29:00,LEO,778,90,79,2.89,1.88,4,5.31,81,263,394,512,83,53.2,16.21,7.08,79,43.5,7.08,394,55.1,MEDIUM,76.953125
207,SAT-0084,MIS-000207,2025-01-07 12:21:00,LEO,1069,64,72,1.78,1.62,3,4.27,63,209,314,512,80,48.9,12.64,5.46,72,43.6,5.46,314,61.8,MEDIUM,61.328125
208,SAT-0028,MIS-000208,2023-03-14 14:33:00,LEO,770,82,80,6.49,2.88,5,5.73,98,315,468,512,100,61.5,19.7,7.64,80,46.7,7.64,468,26.5,HIGH,91.40625
209,SAT-0018,MIS-000209,2022-04-25 03:38:00,SSO,585,98,90,3.24,3.88,1,1.62,32,118,147,512,42,22.2,6.57,1.98,90,83.3,1.98,147,93.3,LOW,28.7109375
210,SAT-0075,MIS-000210,2023-06-14 18:37:00,GEO,35786,64,74,4.77,0.28,2,3.12,87,282,265,512,68,39.2,17.52,4.65,74,50.9,4.65,265,80.4,LOW,51.7578125
211,SAT-0077,MIS-000211,2022-04-24 16:51:00,SSO,885,98,50,7.22,2.16,3,3.96,16,68,224,512,66,42.1,3.26,4.66,50,43.2,4.66,224,74.8,MEDIUM,43.75
212,SAT-0049,MIS-000212,2024-10-17 22:58:00,MEO,19874,69,64,1.07,1.91,4,4.5,100,322,415,512,92,55.9,20.17,6.62,64,23.5,6.62,415,38.3,HIGH,81.0546875
213,SAT-0016,MIS-000213,2022-01-21 22:54:00,LEO,610,87,84,5.21,1.01,0,0.5,50,171,104,512,41,21.7,10.11,1.44,84,80.6,1.44,104,92.2,LOW,20.3125
214,SAT-0048,MIS-000214,2025-11-10 01:17:00,LEO,714,51,97,6.84,2.64,3,4.04,93,300,337,512,82,45.8,18.69,5.56,97,73.5,5.56,337,76.4,LOW,65.8203125
215,SAT-0019,MIS-000215,2025-10-05 20:01:00,SSO,532,98,75,0.3,1.54,2,2.28,33,120,187,512,59,36.2,6.68,3.07,75,58.0,3.07,187,83.2,LOW,36.5234375
216,SAT-0067,MIS-000216,2024-04-13 01:18:00,LEO,1013,45,50,0.29,0.96,4,4.57,84,273,388,512,85,55.6,16.91,6.46,50,11.2,6.46,388,38.3,HIGH,75.78125
217,SAT-0009,MIS-000217,2022-09-20 15:03:00,MEO,18594,22,62,6.52,0.91,2,2.55,110,350,319,512,86,40.2,22.0,4.5,62,39.4,4.5,319,67.5,MEDIUM,62.3046875
218,SAT-0015,MIS-000218,2024-01-21 14:04:00,SSO,855,98,99,6.16,3.03,3,3.86,54,183,300,512,75,45.4,10.91,4.89,99,83.0,4.89,300,84.2,LOW,58.59375
219,SAT-0030,MIS-000219,2024-07-08 15:10:00,LEO,761,60,97,2.3,1.6,6,6.86,3,30,387,512,73,58.1,0.73,7.3,97,71.8,7.3,387,65.5,MEDIUM,75.5859375
220,SAT-0026,MIS-000220,2023-11-16 01:59:00,GEO,35786,69,57,2.85,3.12,1,1.94,26,99,126,512,45,25.3,5.27,2.82,57,47.2,2.82,126,78.9,LOW,24.609375
221,SAT-0074,MIS-000221,2024-03-11 05:13:00,MEO,13374,87,80,0.43,3.2,6,7.18,49,167,459,512,90,58.5,9.85,8.0,80,41.0,8.0,459,34.5,HIGH,89.6484375
222,SAT-0002,MIS-000222,2022-02-04 10:16:00,GEO,35786,63,67,1.5,1.05,4,5.26,40,142,320,512,85,49.9,8.15,6.07,67,39.2,6.07,320,56.3,MEDIUM,62.5
223,SAT-0024,MIS-000223,2023-01-17 23:17:00,SSO,551,98,59,3.46,1.52,6,6.84,87,281,500,512,100,65.1,17.44,8.0,59,20.0,8.0,500,5.2,HIGH,97.65625
224,SAT-0041,MIS-000224,2025-11-18 09:13:00,LEO,975,33,80,0.48,3.26,0,0.69,8,44,31,512,16,20.5,1.62,1.21,80,74.8,1.21,31,89.9,LOW,6.0546875
225,SAT-0087,MIS-000225,2023-08-03 12:10:00,MEO,15635,59,99,2.6,2.04,6,6.88,23,89,413,512,81,57.7,4.6,7.58,99,70.2,7.58,413,60.7,MEDIUM,80.6640625
226,SAT-0079,MIS-000226,2025-03-24 23:39:00,SSO,582,98,91,2.33,1.07,2,2.52,42,148,217,512,61,39.1,8.58,3.31,91,75.6,3.31,217,90.2,LOW,42.3828125
227,SAT-0031,MIS-000227,2024-01-03 23:24:00,SSO,540,98,85,0.51,3.51,3,3.4,27,101,244,512,62,39.8,5.45,3.69,85,66.9,3.69,244,86.8,LOW,47.65625
228,SAT-0032,MIS-000228,2024-04-07 17:17:00,LEO,529,56,80,2.85,3.66,0,0.5,101,323,195,512,67,30.4,20.21,2.31,80,60.3,2.31,195,84.1,LOW,38.0859375
229,SAT-0082,MIS-000229,2024-06-20 22:53:00,SSO,616,98,50,3.3,0.62,3,3.61,97,311,351,512,82,44.4,19.41,5.03,50,21.0,5.03,351,57.1,MEDIUM,68.5546875
230,SAT-0077,MIS-000230,2023-11-05 11:07:00,GEO,35786,54,91,2.0,2.86,4,4.84,50,172,333,512,82,47.1,10.18,5.76,91,63.8,5.76,333,71.0,MEDIUM,65.0390625
231,SAT-0053,MIS-000231,2023-07-02 14:11:00,SSO,648,98,62,2.18,2.49,3,3.92,15,66,210,512,50,41.5,3.09,4.2,62,47.1,4.2,210,77.0,LOW,41.015625
232,SAT-0030,MIS-000232,2022-09-20 17:13:00,LEO,905,18,100,7.98,1.85,6,7.4,51,175,474,512,92,62.9,10.38,8.0,100,75.7,8.0,474,39.2,HIGH,92.578125
233,SAT-0033,MIS-000233,2025-01-16 10:11:00,SSO,865,98,62,1.98,3.98,6,7.57,31,115,431,512,85,60.7,6.35,8.0,62,28.9,8.0,431,35.0,HIGH,84.1796875
234,SAT-0006,MIS-000234,2022-12-22 18:18:00,LEO,1053,74,90,1.74,0.45,0,0.86,44,154,81,512,27,25.2,8.97,1.71,90,79.5,1.71,81,91.8,LOW,15.8203125
235,SAT-0061,MIS-000235,2023-03-28 10:43:00,LEO,491,68,90,7.45,3.99,5,6.12,61,203,423,512,95,53.5,12.25,6.98,90,67.2,6.98,423,55.6,MEDIUM,82.6171875
236,SAT-0097,MIS-000236,2024-10-08 15:16:00,SSO,598,98,81,1.08,3.59,3,3.66,5,35,202,512,59,38.4,1.0,4.04,81,66.2,4.04,202,86.5,LOW,39.453125
237,SAT-0077,MIS-000237,2023-04-13 00:49:00,LEO,558,79,74,0.01,2.55,4,4.77,98,316,422,512,89,58.3,19.76,6.73,74,31.3,6.73,422,38.6,HIGH,82.421875
238,SAT-0064,MIS-000238,2023-03-25 22:34:00,GEO,35786,24,58,0.53,3.34,0,0.52,40,141,75,512,27,16.0,8.07,1.12,58,48.1,1.12,75,79.2,LOW,14.6484375
239,SAT-0047,MIS-000239,2023-10-05 21:38:00,GEO,35786,90,85,6.41,0.24,6,6.68,79,258,500,512,100,60.7,15.91,8.0,85,53.1,8.0,500,23.7,HIGH,97.65625
240,SAT-0010,MIS-000240,2023-09-21 20:30:00,SSO,871,98,90,4.21,1.0,3,3.49,29,108,255,512,68,42.0,5.93,4.45,90,75.9,4.45,255,88.0,LOW,49.8046875
241,SAT-0022,MIS-000241,2023-06-10 10:37:00,MEO,10529,92,70,2.82,1.26,4,4.84,21,83,302,512,71,47.9,4.22,5.58,70,49.9,5.58,302,70.0,MEDIUM,58.984375
242,SAT-0096,MIS-000242,2024-01-11 02:07:00,LEO,863,2,69,4.77,2.07,0,0.98,2,27,15,512,18,20.5,0.5,0.83,69,74.8,0.83,15,89.9,LOW,2.9296875
243,SAT-0020,MIS-000243,2022-10-02 15:08:00,LEO,764,41,86,2.05,1.2,4,4.65,33,120,321,512,69,40.7,6.73,5.29,86,63.6,5.29,321,84.6,LOW,62.6953125
244,SAT-0013,MIS-000244,2024-05-24 23:00:00,LEO,990,77,57,7.04,1.74,6,6.93,94,302,500,512,100,63.5,18.83,8.0,57,24.0,8.0,500,8.8,HIGH,97.65625
245,SAT-0073,MIS-000245,2023-03-12 16:24:00,LEO,1114,50,86,7.77,3.01,5,6.5,8,45,331,512,70,49.1,1.69,6.79,86,73.0,6.79,331,78.3,LOW,64.6484375
246,SAT-0034,MIS-000246,2022-09-05 19:27:00,LEO,844,31,86,1.58,1.58,1,1.58,17,73,116,512,46,26.7,3.56,1.81,86,79.1,1.81,116,91.6,LOW,22.65625
247,SAT-0086,MIS-000247,2025-04-19 15:28:00,LEO,756,5,89,2.44,3.95,5,5.52,43,149,392,512,91,51.1,8.6,6.61,89,60.6,6.61,392,60.4,MEDIUM,76.5625
248,SAT-0011,MIS-000248,2022-11-24 07:21:00,GEO,35786,68,69,2.75,3.22,6,6.89,104,333,500,512,100,59.1,20.92,8.0,69,25.8,8.0,500,14.7,HIGH,97.65625
249,SAT-0086,MIS-000249,2022-02-23 13:27:00,LEO,1079,34,53,6.31,2.47,0,0.5,32,117,59,512,23,18.2,6.5,1.17,53,55.7,1.17,59,82.3,LOW,11.5234375
250,SAT-0049,MIS-000250,2022-10-18 02:48:00,SSO,805,98,95,7.73,2.24,1,1.3,64,214,197,512,52,29.5,12.99,2.2,95,91.3,2.2,197,96.5,LOW,38.4765625
251,SAT-0039,MIS-000251,2023-11-19 23:54:00,SSO,531,98,85,6.52,0.12,3,4.19,76,248,310,512,77,47.5,15.21,5.92,85,62.2,5.92,310,72.4,MEDIUM,60.546875
252,SAT-0079,MIS-000252,2023-10-25 10:22:00,LEO,986,88,58,4.34,0.83,4,4.73,116,369,458,512,100,53.9,23.31,6.88,58,20.5,6.88,458,27.1,HIGH,89.453125
253,SAT-0073,MIS-000253,2023-04-06 08:21:00,LEO,970,56,70,1.16,0.12,2,3.04,16,69,181,512,49,33.8,3.28,3.73,70,54.8,3.73,181,81.9,LOW,35.3515625
254,SAT-0004,MIS-000254,2024-02-17 07:02:00,GEO,35786,47,58,0.64,3.12,5,5.53,29,109,367,512,90,54.8,5.96,6.18,58,29.8,6.18,367,44.2,HIGH,71.6796875
255,SAT-0005,MIS-000255,2025-04-05 02:27:00,GEO,35786,58,78,6.06,0.26,5,6.49,28,105,372,512,86,54.9,5.73,7.37,78,56.1,7.37,372,56.5,MEDIUM,72.65625
256,SAT-0049,MIS-000256,2024-06-30 09:07:00,LEO,1160,66,78,6.3,2.08,5,6.38,65,216,437,512,87,62.7,13.1,7.59,78,49.8,7.59,437,38.8,HIGH,85.3515625
257,SAT-0057,MIS-000257,2025-03-05 09:00:00,SSO,646,98,59,7.35,2.76,3,3.59,56,190,289,512,82,40.9,11.34,4.66,59,46.0,4.66,289,71.3,MEDIUM,56.4453125
258,SAT-0053,MIS-000258,2024-07-31 03:33:00,MEO,12433,11,91,0.72,1.3,1,1.98,107,343,259,512,68,42.8,21.57,4.21,91,58.3,4.21,259,80.0,LOW,50.5859375
259,SAT-0066,MIS-000259,2023-04-11 17:47:00,LEO,789,93,59,5.28,0.6,2,2.77,22,87,174,512,40,28.4,4.52,3.07,59,53.7,3.07,174,81.5,LOW,33.984375
260,SAT-0026,MIS-000260,2022-01-11 06:58:00,GEO,35786,10,65,0.05,3.53,3,3.84,60,202,296,512,79,44.1,12.19,4.81,65,36.1,4.81,296,65.0,MEDIUM,57.8125
261,SAT-0072,MIS-000261,2023-08-28 18:55:00,LEO,551,22,69,5.34,3.35,1,1.95,43,150,135,512,39,24.7,8.7,2.71,69,61.9,2.71,135,84.8,LOW,26.3671875
262,SAT-0072,MIS-000262,2023-06-01 18:30:00,SSO,684,98,54,2.58,3.59,0,0.77,111,355,186,512,71,34.0,22.39,2.97,54,29.4,2.97,186,71.2,MEDIUM,36.328125
263,SAT-0027,MIS-000263,2022-06-19 11:23:00,LEO,1147,67,95,4.84,3.15,3,4.02,118,375,401,512,100,52.2,23.7,6.0,95,61.7,6.0,401,55.0,MEDIUM,78.3203125
264,SAT-0081,MIS-000264,2025-12-20 18:37:00,MEO,19477,53,90,0.01,0.1,2,3.18,29,109,197,512,47,36.7,5.97,4.04,90,69.1,4.04,197,87.6,LOW,38.4765625
265,SAT-0026,MIS-000265,2024-03-31 07:08:00,LEO,469,22,75,0.91,1.33,2,2.97,62,206,254,512,73,37.1,12.41,4.31,75,49.7,4.31,254,78.4,LOW,49.609375
266,SAT-0062,MIS-000266,2023-03-29 14:17:00,GEO,35786,26,69,5.94,3.34,6,7.01,56,190,472,512,100,62.4,11.37,8.0,69,39.8,8.0,472,21.8,HIGH,92.1875
