payload_id,satellite_id,mission_id,payload_type,operation_duration_minutes,power_consumed_kw,memory_generated_gb,temperature_celsius,operation_status
PAY-00297,SAT-0064,MIS-000297,Thermal Sensor,36,1.29,51.0,20.4,Completed
PAY-00298,SAT-0088,MIS-000298,Multispectral Sensor,106,2.49,97.2,23.7,Completed
PAY-00299,SAT-0093,MIS-000299,Camera,1083,2.43,281.0,45.3,Completed
PAY-00300,SAT-0079,MIS-000300,Thermal Sensor,1045,5.86,271.2,55.8,Completed
PAY-00301,SAT-0082,MIS-000301,Thermal Sensor,151,7.12,231.0,59.8,Completed
PAY-00302,SAT-0076,MIS-000302,Multispectral Sensor,86,4.03,126.0,36.1,Completed
PAY-00303,SAT-0031,MIS-000303,Camera,1021,7.17,500.0,64.9,Completed
PAY-00304,SAT-0038,MIS-000304,Multispectral Sensor,841,1.89,124.2,40.9,Completed
PAY-00305,SAT-0047,MIS-000305,Thermal Sensor,1030,1.24,137.4,40.2,Completed
PAY-00306,SAT-0055,MIS-000306,SAR Radar,715,6.0,215.4,52.7,Completed
PAY-00307,SAT-0051,MIS-000307,Multispectral Sensor,418,5.65,228.6,51.8,Completed
PAY-00308,SAT-0009,MIS-000308,Thermal Sensor,939,3.88,201.6,49.5,Completed
PAY-00309,SAT-0048,MIS-000309,Multispectral Sensor,430,1.72,76.2,26.2,Completed
PAY-00310,SAT-0091,MIS-000310,Thermal Sensor,662,1.63,109.2,31.0,Completed
PAY-00311,SAT-0097,MIS-000311,Thermal Sensor,507,0.73,50.4,21.7,Completed
PAY-00312,SAT-0029,MIS-000312,Thermal Sensor,984,0.98,99.0,30.5,Completed
PAY-00313,SAT-0045,MIS-000313,SAR Radar,1056,6.0,208.8,55.0,Completed
PAY-00314,SAT-0068,MIS-000314,Camera,154,3.94,211.0,34.5,Completed
PAY-00315,SAT-0039,MIS-000315,Camera,1145,1.36,230.0,31.6,Completed
PAY-00316,SAT-0009,MIS-000316,Thermal Sensor,915,4.27,187.2,49.4,Completed
PAY-00317,SAT-0082,MIS-000317,Thermal Sensor,1350,4.59,261.0,60.9,Completed
PAY-00318,SAT-0019,MIS-000318,Multispectral Sensor,714,3.12,147.0,42.1,Completed
PAY-00319,SAT-0017,MIS-000319,SAR Radar,226,6.0,129.0,41.3,Completed
PAY-00320,SAT-0011,MIS-000320,Camera,1122,7.03,500.0,58.2,Completed
PAY-00321,SAT-0027,MIS-000321,Communication Antenna,235,6.44,205.8,55.9,Completed
PAY-00322,SAT-0022,MIS-000322,Camera,1230,3.67,361.0,48.9,Completed
PAY-00323,SAT-0015,MIS-000323,Thermal Sensor,815,0.5,80.4,31.4,Completed
PAY-00324,SAT-0009,MIS-000324,SAR Radar,1438,6.0,232.8,50.5,Completed
PAY-00325,SAT-0077,MIS-000325,SAR Radar,423,6.0,225.6,57.9,Completed
PAY-00326,SAT-0063,MIS-000326,Communication Antenna,1070,6.67,300.0,60.0,Completed
PAY-00327,SAT-0085,MIS-000327,Camera,1171,4.95,413.0,55.9,Completed
PAY-00328,SAT-0022,MIS-000328,Multispectral Sensor,717,0.57,70.2,30.2,Completed
PAY-00329,SAT-0046,MIS-000329,SAR Radar,210,6.0,99.6,28.0,Completed
PAY-00330,SAT-0089,MIS-000330,Multispectral Sensor,57,2.24,79.2,30.8,Completed
PAY-00331,SAT-0063,MIS-000331,Thermal Sensor,739,7.27,294.0,66.7,Completed
PAY-00332,SAT-0052,MIS-000332,Communication Antenna,163,2.47,99.6,31.2,Completed
PAY-00333,SAT-0080,MIS-000333,Communication Antenna,915,5.26,237.6,56.9,Completed
PAY-00334,SAT-0047,MIS-000334,Multispectral Sensor,1109,7.04,300.0,65.2,Completed
PAY-00335,SAT-0032,MIS-000335,Camera,942,0.5,135.0,31.7,Completed
PAY-00336,SAT-0039,MIS-000336,Multispectral Sensor,976,0.5,98.4,24.8,Completed
PAY-00337,SAT-0099,MIS-000337,Camera,1166,5.74,474.0,58.3,Completed
PAY-00338,SAT-0032,MIS-000338,Communication Antenna,1039,6.91,300.0,66.2,Completed
PAY-00339,SAT-0088,MIS-000339,Camera,577,4.23,289.0,46.9,Completed
PAY-00340,SAT-0063,MIS-000340,Camera,1266,6.7,500.0,65.1,Completed
PAY-00341,SAT-0083,MIS-000341,Multispectral Sensor,472,0.5,56.4,22.9,Completed
PAY-00342,SAT-0088,MIS-000342,Multispectral Sensor,548,4.18,172.2,41.2,Completed
PAY-00343,SAT-0080,MIS-000343,Thermal Sensor,270,4.52,170.4,43.1,Completed
PAY-00344,SAT-0027,MIS-000344,Camera,297,1.51,133.0,23.6,Completed
PAY-00345,SAT-0089,MIS-000345,Camera,627,4.66,357.0,49.5,Completed
PAY-00346,SAT-0051,MIS-000346,Multispectral Sensor,283,1.6,69.0,22.9,Completed
PAY-00347,SAT-0056,MIS-000347,Camera,1336,4.71,440.0,60.7,Completed
PAY-00348,SAT-0005,MIS-000348,SAR Radar,193,6.0,142.2,36.9,Completed
PAY-00349,SAT-0096,MIS-000349,Multispectral Sensor,852,0.53,83.4,23.3,Completed
PAY-00350,SAT-0020,MIS-000350,SAR Radar,670,6.0,134.4,43.5,Completed
PAY-00351,SAT-0008,MIS-000351,Camera,592,1.34,155.0,31.8,Completed
PAY-00352,SAT-0040,MIS-000352,Camera,753,3.75,310.0,43.8,Completed
PAY-00353,SAT-0087,MIS-000353,Communication Antenna,773,6.02,257.4,60.2,Completed
PAY-00354,SAT-0066,MIS-000354,Camera,961,5.21,396.0,55.4,Completed
PAY-00355,SAT-0093,MIS-000355,SAR Radar,511,6.0,267.6,60.3,Completed
PAY-00356,SAT-0085,MIS-000356,Multispectral Sensor,979,6.18,276.6,53.6,Completed
PAY-00357,SAT-0081,MIS-000357,Communication Antenna,698,0.5,58.8,31.0,Completed
PAY-00358,SAT-0002,MIS-000358,SAR Radar,1226,6.0,290.4,62.6,Completed
PAY-00359,SAT-0074,MIS-000359,SAR Radar,618,6.0,163.2,38.2,Completed
PAY-00360,SAT-0044,MIS-000360,SAR Radar,580,6.0,168.6,40.2,Completed
PAY-00361,SAT-0013,MIS-000361,Communication Antenna,325,1.0,29.4,25.7,Completed
PAY-00362,SAT-0034,MIS-000362,Camera,1267,3.1,323.0,49.6,Completed
PAY-00363,SAT-0014,MIS-000363,SAR Radar,1258,6.0,177.6,43.3,Completed
PAY-00364,SAT-0001,MIS-000364,SAR Radar,742,6.0,76.2,27.3,Completed
PAY-00365,SAT-0059,MIS-000365,Communication Antenna,43,7.12,229.8,51.5,Completed
PAY-00366,SAT-0054,MIS-000366,Thermal Sensor,1047,3.11,171.6,41.8,Completed
PAY-00367,SAT-0039,MIS-000367,SAR Radar,1043,6.0,128.4,39.6,Completed
PAY-00368,SAT-0065,MIS-000368,Thermal Sensor,745,0.5,70.8,22.1,Completed
PAY-00369,SAT-0092,MIS-000369,SAR Radar,758,6.0,100.8,29.8,Completed
PAY-00370,SAT-0052,MIS-000370,Communication Antenna,627,3.99,170.4,40.0,Completed
PAY-00371,SAT-0059,MIS-000371,Thermal Sensor,1329,0.6,111.6,30.0,Completed
PAY-00372,SAT-0076,MIS-000372,Multispectral Sensor,334,7.34,254.4,61.5,Completed
PAY-00373,SAT-0018,MIS-000373,Camera,1251,2.29,301.0,43.0,Completed
PAY-00374,SAT-0099,MIS-000374,Camera,150,4.94,281.0,48.3,Completed
PAY-00375,SAT-0091,MIS-000375,Communication Antenna,596,0.5,56.4,23.5,Completed
PAY-00376,SAT-0099,MIS-000376,Camera,112,2.38,168.0,27.7,Completed
PAY-00377,SAT-0064,MIS-000377,Thermal Sensor,685,3.37,178.2,39.3,Completed
PAY-00378,SAT-0082,MIS-000378,Camera,1419,6.85,500.0,61.6,Completed
PAY-00379,SAT-0033,MIS-000379,Multispectral Sensor,1215,2.25,187.8,36.2,Completed
PAY-00380,SAT-0041,MIS-000380,SAR Radar,415,6.0,228.0,58.0,Completed
PAY-00381,SAT-0069,MIS-000381,Camera,789,7.42,482.0,58.8,Completed
PAY-00382,SAT-0029,MIS-000382,Camera,300,7.21,406.0,58.0,Completed
PAY-00383,SAT-0036,MIS-000383,SAR Radar,1071,6.0,273.0,66.1,Completed
PAY-00384,SAT-0089,MIS-000384,Camera,933,5.55,443.0,57.3,Completed
PAY-00385,SAT-0041,MIS-000385,Multispectral Sensor,1168,5.73,281.4,54.8,Completed
PAY-00386,SAT-0043,MIS-000386,Camera,1203,6.93,500.0,58.0,Completed
PAY-00387,SAT-0089,MIS-000387,Multispectral Sensor,107,5.03,162.6,39.0,Completed
PAY-00388,SAT-0080,MIS-000388,Multispectral Sensor,670,2.79,145.2,36.6,Completed
PAY-00389,SAT-0032,MIS-000389,Communication Antenna,854,5.36,223.8,52.0,Completed
PAY-00390,SAT-0065,MIS-000390,Communication Antenna,1311,6.67,300.0,60.3,Completed
PAY-00391,SAT-0059,MIS-000391,Thermal Sensor,1007,3.92,195.0,48.7,Completed
PAY-00392,SAT-0057,MIS-000392,Camera,1405,1.3,259.0,36.1,Completed
PAY-00393,SAT-0015,MIS-000393,SAR Radar,551,6.0,120.6,32.6,Completed
PAY-00394,SAT-0055,MIS-000394,SAR Radar,296,6.0,186.6,44.5,Completed
PAY-00395,SAT-0079,MIS-000395,Communication Antenna,1089,2.7,175.2,48.3,Completed
PAY-00396,SAT-0026,MIS-000396,Multispectral Sensor,629,3.87,166.2,40.2,Completed
PAY-00397,SAT-0060,MIS-000397,Camera,569,1.54,156.0,30.6,Completed
PAY-00398,SAT-0026,MIS-000398,Multispectral Sensor,1080,7.28,300.0,59.6,Completed
PAY-00399,SAT-0002,MIS-000399,SAR Radar,351,6.0,224.4,57.8,Completed
PAY-00400,SAT-0058,MIS-000400,Thermal Sensor,460,5.51,232.2,54.6,Completed
PAY-00401,SAT-0018,MIS-000401,Thermal Sensor,1156,4.97,243.0,55.4,Completed
PAY-00402,SAT-0023,MIS-000402,Thermal Sensor,293,0.91,34.8,16.1,Completed
PAY-00403,SAT-0015,MIS-000403,Thermal Sensor,578,6.81,276.6,61.1,Completed
PAY-00404,SAT-0052,MIS-000404,Communication Antenna,678,4.44,208.2,49.1,Completed
PAY-00405,SAT-0085,MIS-000405,Communication Antenna,1363,1.99,160.8,41.2,Completed
PAY-00406,SAT-0014,MIS-000406,SAR Radar,743,6.0,186.6,39.9,Completed
PAY-00407,SAT-0009,MIS-000407,Thermal Sensor,228,6.88,238.8,55.8,Completed
PAY-00408,SAT-0092,MIS-000408,Camera,1012,7.23,500.0,60.1,Completed
PAY-00409,SAT-0048,MIS-000409,Thermal Sensor,1425,3.02,202.8,44.5,Completed
PAY-00410,SAT-0070,MIS-000410,Camera,179,2.37,150.0,30.3,Completed
PAY-00411,SAT-0099,MIS-000411,Thermal Sensor,1145,7.17,300.0,66.2,Completed
PAY-00412,SAT-0086,MIS-000412,SAR Radar,663,6.0,214.2,55.8,Completed
PAY-00413,SAT-0064,MIS-000413,Thermal Sensor,83,6.1,201.6,51.7,Completed
PAY-00414,SAT-0043,MIS-000414,SAR Radar,1423,6.0,300.0,63.3,Completed
PAY-00415,SAT-0017,MIS-000415,Thermal Sensor,363,0.5,43.2,16.8,Completed
PAY-00416,SAT-0047,MIS-000416,Communication Antenna,742,5.93,249.6,59.8,Completed
PAY-00417,SAT-0033,MIS-000417,Multispectral Sensor,822,3.37,176.4,46.8,Completed
PAY-00418,SAT-0048,MIS-000418,Thermal Sensor,606,0.99,69.0,23.2,Completed
PAY-00419,SAT-0095,MIS-000419,Camera,919,5.53,435.0,54.0,Completed
PAY-00420,SAT-0050,MIS-000420,Camera,1265,1.93,251.0,38.7,Completed
PAY-00421,SAT-0035,MIS-000421,Thermal Sensor,39,1.92,54.0,23.0,Completed
PAY-00422,SAT-0024,MIS-000422,Multispectral Sensor,113,1.91,49.8,30.8,Completed
PAY-00423,SAT-0075,MIS-000423,Multispectral Sensor,43,2.95,93.0,26.0,Completed
PAY-00424,SAT-0044,MIS-000424,Camera,1356,5.9,499.0,65.7,Completed
PAY-00425,SAT-0090,MIS-000425,SAR Radar,1256,6.0,263.4,50.9,Completed
PAY-00426,SAT-0011,MIS-000426,SAR Radar,1306,6.0,288.0,58.3,Completed
PAY-00427,SAT-0070,MIS-000427,SAR Radar,1017,6.0,88.2,31.8,Completed
PAY-00428,SAT-0089,MIS-000428,Thermal Sensor,121,2.58,102.6,35.8,Completed
PAY-00429,SAT-0044,MIS-000429,SAR Radar,209,6.0,107.4,31.9,Completed
PAY-00430,SAT-0014,MIS-000430,Thermal Sensor,1180,3.04,180.6,40.9,Completed
PAY-00431,SAT-0028,MIS-000431,Camera,245,5.71,364.0,50.0,Completed
PAY-00432,SAT-0061,MIS-000432,Multispectral Sensor,1054,2.9,173.4,44.8,Completed
PAY-00433,SAT-0090,MIS-000433,Camera,1164,1.84,232.0,40.2,Completed
PAY-00434,SAT-0007,MIS-000434,Camera,641,1.73,172.0,31.8,Completed
PAY-00435,SAT-0084,MIS-000435,Multispectral Sensor,202,6.17,203.4,55.9,Completed
PAY-00436,SAT-0017,MIS-000436,SAR Radar,290,6.0,243.0,61.0,Completed
PAY-00437,SAT-0077,MIS-000437,Multispectral Sensor,203,1.68,56.4,29.6,Completed
PAY-00438,SAT-0006,MIS-000438,Thermal Sensor,721,2.72,145.2,40.1,Completed
PAY-00439,SAT-0078,MIS-000439,Communication Antenna,907,0.55,93.0,23.5,Completed
PAY-00440,SAT-0090,MIS-000440,Communication Antenna,1186,4.56,259.8,54.1,Completed
PAY-00441,SAT-0047,MIS-000441,Camera,415,0.5,65.0,21.2,Completed
PAY-00442,SAT-0071,MIS-000442,Camera,1364,3.48,394.0,55.7,Completed
PAY-00443,SAT-0019,MIS-000443,Communication Antenna,931,2.91,156.0,45.3,Completed
PAY-00444,SAT-0012,MIS-000444,Communication Antenna,924,0.73,87.0,31.6,Completed
PAY-00445,SAT-0066,MIS-000445,Communication Antenna,40,4.0,126.6,39.8,Completed
PAY-00446,SAT-0018,MIS-000446,Communication Antenna,270,0.5,30.0,20.6,Completed
PAY-00447,SAT-0083,MIS-000447,SAR Radar,111,6.0,18.6,15.4,Completed
PAY-00448,SAT-0053,MIS-000448,SAR Radar,955,6.0,117.0,39.0,Completed
PAY-00449,SAT-0091,MIS-000449,Thermal Sensor,586,5.83,231.6,55.1,Completed
PAY-00450,SAT-0095,MIS-000450,Multispectral Sensor,207,2.7,102.6,35.7,Completed
PAY-00451,SAT-0020,MIS-000451,SAR Radar,1432,6.0,164.4,39.9,Completed
PAY-00452,SAT-0025,MIS-000452,Camera,1248,3.71,366.0,46.0,Completed
PAY-00453,SAT-0092,MIS-000453,Camera,30,6.24,317.0,52.3,Completed
PAY-00454,SAT-0017,MIS-000454,SAR Radar,860,6.0,217.8,50.8,Completed
PAY-00455,SAT-0070,MIS-000455,Multispectral Sensor,782,1.14,108.0,37.1,Completed
PAY-00456,SAT-0065,MIS-000456,Communication Antenna,438,4.46,198.0,47.2,Completed
PAY-00457,SAT-0027,MIS-000457,Camera,1012,7.11,500.0,64.1,Completed
PAY-00458,SAT-0019,MIS-000458,SAR Radar,936,6.0,120.0,36.0,Completed
PAY-00459,SAT-0008,MIS-000459,Multispectral Sensor,279,0.54,43.2,22.3,Completed
PAY-00460,SAT-0081,MIS-000460,Camera,642,2.0,156.0,32.9,Completed
PAY-00461,SAT-0088,MIS-000461,Camera,671,6.47,413.0,53.3,Completed
PAY-00462,SAT-0081,MIS-000462,Camera,795,6.94,497.0,58.6,Completed
PAY-00463,SAT-0016,MIS-000463,Camera,174,7.02,399.0,56.8,Completed
PAY-00464,SAT-0037,MIS-000464,Thermal Sensor,1332,0.9,121.8,32.2,Completed
PAY-00465,SAT-0085,MIS-000465,Camera,1142,7.53,500.0,65.0,Completed
PAY-00466,SAT-0042,MIS-000466,Communication Antenna,726,3.99,186.0,43.9,Completed
PAY-00467,SAT-0075,MIS-000467,Thermal Sensor,339,0.5,48.0,17.6,Completed
PAY-00468,SAT-0019,MIS-000468,Camera,224,6.2,355.0,51.1,Completed
PAY-00469,SAT-0010,MIS-000469,SAR Radar,287,6.0,214.2,53.1,Completed
PAY-00470,SAT-0023,MIS-000470,SAR Radar,811,6.0,288.6,66.7,Completed
PAY-00471,SAT-0024,MIS-000471,Camera,950,4.13,314.0,44.0,Completed
PAY-00472,SAT-0009,MIS-000472,Camera,294,1.74,129.0,28.6,Completed
PAY-00473,SAT-0065,MIS-000473,Thermal Sensor,1403,6.17,295.2,62.8,Completed
PAY-00474,SAT-0081,MIS-000474,SAR Radar,1168,6.0,288.0,59.9,Completed
PAY-00475,SAT-0056,MIS-000475,Multispectral Sensor,367,5.01,178.2,46.6,Completed
PAY-00476,SAT-0038,MIS-000476,Camera,156,1.81,105.0,31.5,Completed
PAY-00477,SAT-0080,MIS-000477,SAR Radar,1372,6.0,184.8,47.5,Completed
PAY-00478,SAT-0073,MIS-000478,Multispectral Sensor,973,2.67,166.2,35.1,Completed
PAY-00479,SAT-0044,MIS-000479,Multispectral Sensor,422,0.55,48.0,22.4,Completed
PAY-00480,SAT-0003,MIS-000480,Thermal Sensor,229,2.61,96.0,34.7,Completed
PAY-00481,SAT-0045,MIS-000481,Thermal Sensor,1391,3.65,225.6,48.9,Completed
PAY-00482,SAT-0059,MIS-000482,Multispectral Sensor,603,5.12,205.8,48.8,Completed
PAY-00483,SAT-0028,MIS-000483,Thermal Sensor,1376,3.01,198.0,46.8,Completed
PAY-00484,SAT-0098,MIS-000484,Camera,556,4.99,339.0,48.2,Completed
PAY-00485,SAT-0003,MIS-000485,SAR Radar,1337,6.0,113.4,30.6,Completed
PAY-00486,SAT-0060,MIS-000486,Camera,588,2.98,224.0,34.9,Completed
PAY-00487,SAT-0067,MIS-000487,Communication Antenna,813,3.49,183.0,51.1,Completed
PAY-00488,SAT-0017,MIS-000488,Communication Antenna,914,3.04,147.6,42.6,Completed
PAY-00489,SAT-0082,MIS-000489,Camera,448,5.24,312.0,43.6,Completed
PAY-00490,SAT-0019,MIS-000490,Multispectral Sensor,726,3.11,141.6,41.5,Completed
PAY-00491,SAT-0024,MIS-000491,SAR Radar,919,6.0,300.0,57.1,Completed
PAY-00492,SAT-0066,MIS-000492,Multispectral Sensor,71,1.32,62.4,17.2,Completed
PAY-00493,SAT-0052,MIS-000493,Thermal Sensor,426,3.4,152.4,45.0,Completed
PAY-00494,SAT-0026,MIS-000494,SAR Radar,663,6.0,73.8,34.1,Completed
PAY-00495,SAT-0046,MIS-000495,Thermal Sensor,234,2.32,108.6,29.6,Completed
PAY-00496,SAT-0072,MIS-000496,Multispectral Sensor,1288,3.98,222.6,47.7,Completed
PAY-00497,SAT-0031,MIS-000497,Thermal Sensor,1423,3.58,230.4,53.0,Completed
PAY-00498,SAT-0072,MIS-000498,Multispectral Sensor,1012,3.79,191.4,45.0,Completed
PAY-00499,SAT-0048,MIS-000499,Thermal Sensor,186,2.28,106.8,24.7,Completed
PAY-00500,SAT-0053,MIS-000500,SAR Radar,844,6.0,264.6,55.6,Completed
PAY-00501,SAT-0008,MIS-000501,SAR Radar,295,6.0,39.6,20.4,Completed
PAY-00502,SAT-0058,MIS-000502,Thermal Sensor,626,5.81,246.6,49.9,Completed
PAY-00503,SAT-0034,MIS-000503,Thermal Sensor,328,3.8,148.8,36.3,Completed
PAY-00504,SAT-0068,MIS-000504,Multispectral Sensor,941,0.5,79.8,26.4,Completed
PAY-00505,SAT-0089,MIS-000505,Camera,520,2.91,209.0,40.7,Completed
PAY-00506,SAT-0019,MIS-000506,Camera,280,3.08,180.0,30.5,Completed
PAY-00507,SAT-0068,MIS-000507,Thermal Sensor,459,5.84,224.4,52.5,Completed
PAY-00508,SAT-0035,MIS-000508,Camera,960,1.46,199.0,38.1,Completed
PAY-00509,SAT-0058,MIS-000509,Thermal Sensor,581,4.25,172.8,45.8,Completed
PAY-00510,SAT-0088,MIS-000510,Thermal Sensor,909,5.66,259.2,53.0,Completed
PAY-00511,SAT-0001,MIS-000511,SAR Radar,1137,6.0,251.4,53.0,Completed
PAY-00512,SAT-0087,MIS-000512,Thermal Sensor,1327,4.71,265.2,60.0,Completed
PAY-00513,SAT-0081,MIS-000513,Multispectral Sensor,165,4.84,168.0,43.3,Completed
PAY-00514,SAT-0039,MIS-000514,Camera,796,5.28,365.0,54.2,Completed
PAY-00515,SAT-0013,MIS-000515,Thermal Sensor,201,5.07,176.4,51.3,Completed
PAY-00516,SAT-0080,MIS-000516,SAR Radar,1270,6.0,265.8,50.3,Completed
PAY-00517,SAT-0079,MIS-000517,Communication Antenna,236,0.5,25.2,20.5,Completed
PAY-00518,SAT-0090,MIS-000518,Multispectral Sensor,429,0.56,45.6,19.7,Completed
PAY-00519,SAT-0065,MIS-000519,Camera,753,1.76,173.0,34.4,Completed
PAY-00520,SAT-0061,MIS-000520,Camera,771,1.8,169.0,29.2,Completed
PAY-00521,SAT-0030,MIS-000521,SAR Radar,1095,6.0,207.0,52.8,Completed
PAY-00522,SAT-0082,MIS-000522,SAR Radar,433,6.0,73.2,31.2,Completed
PAY-00523,SAT-0073,MIS-000523,Multispectral Sensor,935,3.49,202.2,47.9,Completed
PAY-00524,SAT-0017,MIS-000524,Communication Antenna,878,2.22,146.4,41.8,Completed
PAY-00525,SAT-0065,MIS-000525,Communication Antenna,1287,4.87,254.4,52.9,Completed
PAY-00526,SAT-0085,MIS-000526,SAR Radar,1305,6.0,300.0,63.1,Completed
PAY-00527,SAT-0064,MIS-000527,Multispectral Sensor,1132,1.12,141.6,37.1,Completed
PAY-00528,SAT-0055,MIS-000528,Camera,1415,2.55,313.0,44.2,Completed
PAY-00529,SAT-0010,MIS-000529,Multispectral Sensor,472,5.06,197.4,42.6,Completed
PAY-00530,SAT-0029,MIS-000530,Thermal Sensor,442,5.74,225.0,55.0,Completed
PAY-00531,SAT-0067,MIS-000531,Thermal Sensor,555,7.39,281.4,58.1,Completed
PAY-00532,SAT-0011,MIS-000532,Camera,56,3.68,193.0,39.3,Completed
PAY-00533,SAT-0034,MIS-000533,SAR Radar,642,6.0,178.2,49.5,Completed
PAY-00534,SAT-0031,MIS-000534,Camera,1371,1.0,195.0,35.3,Completed
PAY-00535,SAT-0023,MIS-000535,Multispectral Sensor,82,2.68,85.8,32.8,Completed
PAY-00536,SAT-0064,MIS-000536,Thermal Sensor,955,1.21,125.4,33.5,Completed
PAY-00537,SAT-0006,MIS-000537,Thermal Sensor,189,0.5,25.8,24.4,Completed
PAY-00538,SAT-0038,MIS-000538,Communication Antenna,1315,0.5,123.0,35.3,Completed
PAY-00539,SAT-0084,MIS-000539,Thermal Sensor,1437,6.05,300.0,63.6,Completed
PAY-00540,SAT-0032,MIS-000540,Multispectral Sensor,672,6.47,246.6,58.5,Completed
PAY-00541,SAT-0017,MIS-000541,SAR Radar,968,6.0,226.8,54.7,Completed
PAY-00542,SAT-0054,MIS-000542,Communication Antenna,172,6.63,249.6,54.1,Completed
PAY-00543,SAT-0044,MIS-000543,SAR Radar,1328,6.0,230.4,50.4,Completed
PAY-00544,SAT-0087,MIS-000544,Thermal Sensor,1048,3.14,175.2,44.0,Completed
PAY-00545,SAT-0019,MIS-000545,Thermal Sensor,327,4.68,178.2,40.9,Completed
PAY-00546,SAT-0097,MIS-000546,Thermal Sensor,165,5.24,170.4,51.1,Completed
PAY-00547,SAT-0057,MIS-000547,SAR Radar,1026,6.0,300.0,63.7,Completed
PAY-00548,SAT-0043,MIS-000548,Camera,1125,6.19,465.0,58.9,Completed
PAY-00549,SAT-0029,MIS-000549,SAR Radar,1064,6.0,159.6,40.4,Completed
PAY-00550,SAT-0081,MIS-000550,Camera,1375,3.04,327.0,47.2,Completed
PAY-00551,SAT-0058,MIS-000551,Camera,685,2.86,242.0,43.0,Completed
PAY-00552,SAT-0053,MIS-000552,SAR Radar,477,6.0,154.8,42.8,Completed
PAY-00553,SAT-0100,MIS-000553,Camera,212,4.42,302.0,42.2,Completed
PAY-00554,SAT-0021,MIS-000554,Multispectral Sensor,1314,2.61,194.4,46.0,Completed
PAY-00555,SAT-0030,MIS-000555,Camera,954,1.92,192.0,30.3,Completed
PAY-00556,SAT-0078,MIS-000556,Thermal Sensor,63,2.66,87.6,25.7,Completed
PAY-00557,SAT-0049,MIS-000557,Thermal Sensor,1105,5.61,277.8,59.7,Completed
PAY-00558,SAT-0022,MIS-000558,SAR Radar,148,6.0,136.8,36.8,Completed
PAY-00559,SAT-0001,MIS-000559,Camera,799,3.16,260.0,35.4,Completed
PAY-00560,SAT-0057,MIS-000560,Communication Antenna,912,4.89,227.4,55.4,Completed
PAY-00561,SAT-0022,MIS-000561,SAR Radar,1372,6.0,187.2,46.3,Completed
PAY-00562,SAT-0001,MIS-000562,Thermal Sensor,788,2.29,154.8,35.6,Completed
PAY-00563,SAT-0040,MIS-000563,Thermal Sensor,792,5.7,256.8,52.0,Completed
PAY-00564,SAT-0095,MIS-000564,Multispectral Sensor,1424,0.93,117.6,40.6,Completed
PAY-00565,SAT-0098,MIS-000565,Multispectral Sensor,573,3.65,174.6,39.1,Completed
PAY-00566,SAT-0033,MIS-000566,Camera,280,6.97,419.0,63.2,Completed
PAY-00567,SAT-0001,MIS-000567,Communication Antenna,1329,4.67,258.0,56.7,Completed
PAY-00568,SAT-0096,MIS-000568,SAR Radar,245,6.0,215.4,46.7,Completed
PAY-00569,SAT-0087,MIS-000569,Camera,1048,2.72,270.0,44.2,Completed
PAY-00570,SAT-0026,MIS-000570,SAR Radar,468,6.0,185.4,43.0,Completed
PAY-00571,SAT-0002,MIS-000571,SAR Radar,1360,6.0,189.0,42.3,Completed
PAY-00572,SAT-0025,MIS-000572,Communication Antenna,1013,2.29,171.6,42.5,Completed
PAY-00573,SAT-0090,MIS-000573,Communication Antenna,322,6.47,213.6,49.5,Completed
PAY-00574,SAT-0060,MIS-000574,Thermal Sensor,1300,2.9,184.8,44.4,Completed
PAY-00575,SAT-0003,MIS-000575,Communication Antenna,1009,5.9,276.0,59.1,Completed
PAY-00576,SAT-0074,MIS-000576,SAR Radar,1330,6.0,265.8,58.1,Completed
PAY-00577,SAT-0059,MIS-000577,Camera,454,0.5,92.0,25.6,Completed
PAY-00578,SAT-0061,MIS-000578,Communication Antenna,1323,3.43,232.2,51.5,Completed
PAY-00579,SAT-0076,MIS-000579,Thermal Sensor,361,2.54,115.8,28.6,Completed
PAY-00580,SAT-0024,MIS-000580,Multispectral Sensor,1188,0.5,106.2,33.2,Completed
PAY-00581,SAT-0017,MIS-000581,Thermal Sensor,1383,3.72,236.4,56.6,Completed
PAY-00582,SAT-0023,MIS-000582,Camera,142,0.5,47.0,23.8,Completed
PAY-00583,SAT-0007,MIS-000583,Communication Antenna,1111,0.54,103.8,25.4,Completed
PAY-00584,SAT-0069,MIS-000584,Communication Antenna,637,2.55,134.4,34.4,Completed
PAY-00585,SAT-0093,MIS-000585,Communication Antenna,625,0.5,70.8,21.9,Completed
PAY-00586,SAT-0007,MIS-000586,Multispectral Sensor,417,6.28,228.6,51.2,Completed
PAY-00587,SAT-0077,MIS-000587,Thermal Sensor,487,0.61,53.4,23.5,Completed
PAY-00588,SAT-0020,MIS-000588,Communication Antenna,1013,5.89,273.0,61.7,Completed
PAY-00589,SAT-0058,MIS-000589,Camera,910,4.83,373.0,52.9,Completed
PAY-00590,SAT-0074,MIS-000590,Communication Antenna,1417,3.85,236.4,48.9,Completed
PAY-00591,SAT-0052,MIS-000591,Multispectral Sensor,251,6.78,241.8,61.3,Completed
PAY-00592,SAT-0018,MIS-000592,SAR Radar,488,6.0,94.8,30.9,Completed
PAY-00593,SAT-0092,MIS-000593,SAR Radar,321,6.0,145.8,42.5,Completed
PAY-00594,SAT-0005,MIS-000594,Thermal Sensor,129,4.26,131.4,44.1,Completed
